neighborhood_name,classification_name,property_type_name,price,area
ابها/ المروج بالمنسك ,سكني,شقة,600000,195.07
ابها/ المنسك ,سكني,شقة,540000,202.88
ابها/ النميص ,سكني,قطعة أرض,1290000,750
ابها/ أبها مدينة سلطان ,سكني,قطعة أرض,720000,658
ابها/ المحارث ولعصان ,تجاري,قطعة أرض,809191.46,760
ابها/ المحارث ولعصان ,سكني,قطعة أرض,735999,669
ابها/ المحارث ولعصان ,سكني,قطعة أرض,1190850,1190.85
ابها/ حجلا ,سكني,قطعة أرض,50400,441.75
ابها/ مدينة سلطان المحاله ,سكني,قطعة أرض,1000000,2162
ابها/ السوده ,سكني,قطعة أرض,300000,900
ابها/ المحالة ,سكني,قطعة أرض,502964.32,718.52
ابها/ لعصان ,سكني,شقة,1000000,461.19
ابها/ ال غليظ ,سكني,قطعة أرض,410000,375
ابها/ ذى النميص ,سكني,قطعة أرض,650000,400
ابها/ حجلا المسماه الحمراوين ,سكني,قطعة أرض,390000,725
ابها/ شعب عما بقرية ال جرجر بنى مالك ,سكني,قطعة أرض,420000,229
ابها/ المروج بالمنسك ,سكني,شقة,600000,178.2
ابها/ السوده ,سكني,قطعة أرض,400000,900
ابها/ السوده ,تجاري,قطعة أرض,850000,900
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,265000,387.5
ابها/ المحارث ال السريع ,سكني,قطعة أرض,552000,552
ابها/ المحارث ال السريع ,سكني,قطعة أرض,523000,523
ابها/ المحارث ال السريع ,تجاري,قطعة أرض,523000,523
ابها/ لعصان ,سكني,قطعة أرض,400000,494.93
ابها/ حجلا ,سكني,قطعة أرض,300000,400
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,700978.4,655.12
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,709945,663.5
ابها/ الهيام شمال العرين ,سكني,قطعة أرض,350000,281.25
ابها/ الهيام شمال العرين ,سكني,قطعة أرض,800000,300
ابها/ المنسك ,تجاري,قطعة أرض,7000000,649.5
ابها/ المحاله ,سكني,شقة,337500,317.05
ابها/ اعالى شعير الشرقى بحجلا ,سكني,شقة,468000,209.38
ابها/ اعالى شعير الشرقى بحجلا ,سكني,شقة,468000,209.38
ابها/ الموظفين بسر لعصان ,سكني,قطعة أرض,200000,400
ابها/ رضف ,سكني,قطعة أرض,279070,293.75
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,330000,705
ابها/ الشينة ,سكني,قطعة أرض,249887,460.32
ابها/ الشينة ,سكني,قطعة أرض,260119,575
ابها/ المحاله ام نجم ,سكني,قطعة أرض,588029.5,507.13
ابها/ المحاله ام نجم ,سكني,قطعة أرض,625814,447.01
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,620000,519.88
ابها/ المحاله ام نجم ,سكني,قطعة أرض,554364,499.64
ابها/ المحاله ام نجم ,سكني,قطعة أرض,554486,499.75
ابها/ المحاله ام نجم ,سكني,قطعة أرض,554608,499.86
ابها/ المحاله ام نجم ,سكني,قطعة أرض,598512.5,516.17
ابها/ الشينة ,سكني,قطعة أرض,410400,504
ابها/ الخديله ,سكني,شقة,500000,180.7
ابها/ شرق حى الموظفين ,سكني,شقة,844380,252.9
"ابها/ حجلاء مدينة سلطان ",سكني,شقة,680000,307.49
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,370000,750
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ ال غليظ ,سكني,شقة,450000,172.64
ابها/ القارية بالشعف ,سكني,قطعة أرض,230000,700
ابها/ العرين ,سكني,قطعة أرض,861250,719.25
ابها/ شمسان ,سكني,بيت,90000,96.4
ابها/ المحاله ام نجم ,سكني,قطعة أرض,590000,599.74
ابها/ المحاله ام نجم ,سكني,قطعة أرض,720000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,470600,446.69
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,750000,661
ابها/ المحارث ال السريع ,سكني,قطعة أرض,580000,485.6
ابها/ حجلا ,سكني,قطعة أرض,1100000,672
ابها/ ال غليظ ,سكني,قطعة أرض,400000,750
ابها/ الصفا بسر لعصان ,سكني,قطعة أرض,650000,796.5
ابها/ المحاله ,سكني,شقة,780000,284.54
ابها/ المروج بالمنسك ,سكني,شقة,600000,177.89
ابها/ السوده ,سكني,قطعة أرض,450000,900
ابها/ شمال الخالدية ,سكني,شقة,147848,207.78
ابها/ شمال الخالدية ,سكني,شقة,467152,207.78
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,556200,540
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,796045.8,779.11
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,489157.3,474.91
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,594000,540
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,594000,540
ابها/ المحالة ,سكني,قطعة أرض,402999.03,620
ابها/ المحالة ,سكني,قطعة أرض,390000,600
ابها/ حجلا ,سكني,قطعة أرض,100000,450
ابها/ جوحان ,سكني,قطعة أرض,569700,633
ابها/ العرين ,سكني,قطعة أرض,300000,719.25
ابها/ البصره ,سكني,قطعة أرض,1000000,425.5
ابها/ جنوب شرق حجلا ,سكني,قطعة أرض,100000,600
ابها/ سر المظفر ,تجاري,قطعة أرض,700000,687.5
ابها/ الشينة ,سكني,قطعة أرض,253438,466.86
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,548049.4,495.54
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,732020.8,661.28
ابها/ المحاله ام نجم ,سكني,قطعة أرض,693741.43,599.06
ابها/ المحاله ام نجم ,سكني,قطعة أرض,731256.83,605.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,556200,591.34
ابها/ المحاله ام نجم ,سكني,قطعة أرض,648900,631.18
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,730833.1,660.21
ابها/ المحاله ام نجم ,سكني,قطعة أرض,417500,421.5
ابها/ حجلا ,سكني,قطعة أرض,540000,400
ابها/ المنسك ,سكني,شقة,300000,209.26
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,608.86
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,580.8
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,613.88
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600.11
ابها/ المحاله ام نجم ,سكني,قطعة أرض,840158,600.11
ابها/ المحاله ام نجم ,سكني,قطعة أرض,986748,822.29
ابها/ المحاله ام نجم ,سكني,قطعة أرض,831212.5,660
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,786348,655.29
ابها/ ذى النميص ,سكني,قطعة أرض,600000,400
ابها/ الخشع ,سكني,بيت,50000,90
ابها/ شامية ال عاصم ,سكني,قطعة أرض,200000,600
ابها/ المحاله ,تجاري,قطعة أرض,1050000,800
ابها/ مربه ,سكني,قطعة أرض,33000,791
ابها/ مدينة سلطان ,سكني,شقة,760000,236.84
ابها/ النميص بالمنسك ,سكني,شقة,150000,59.94
ابها/ حجلا المسماه الغيابة ,تجاري,قطعة أرض,825000,600
ابها/ شعب جبار بنى مالك عسير ,سكني,قطعة أرض,450000,595.5
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,150000,705
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,1250000,322.5
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,508.15
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,597.49
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,644.15
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,450000,1015.78
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,734
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,726.05
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,735.43
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,879.62
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,748.61
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,706.11
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,450000,348.4
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,596.11
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,784.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,682.77
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,630.7
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,505.57
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,408.53
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,598.9
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,598.74
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,304.93
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,729.24
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,693.47
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,377.17
ابها/ المحاله ام نجم ,سكني,قطعة أرض,25000,78.62
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,450000,653.35
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,776.63
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,400000,403.63
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,400000,780
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,728.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,686.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,663.68
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,632.5
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,602.48
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,742.5
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,429.38
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,400000,492.17
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,716.42
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,450000,570.71
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,782.68
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,651.42
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,508.17
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,742.5
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,660
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,605.18
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,662.91
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,703.43
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,688.07
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,608.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,419.93
ابها/ المحاله ام نجم ,سكني,قطعة أرض,450000,630.57
ابها/ حجلا ,سكني,بيت,500000,255.75
ابها/ ال غليظ ,سكني,قطعة أرض,500000,750
ابها/ السودة ,سكني,قطعة أرض,800000,900
ابها/ السوده ,سكني,قطعة أرض,750000,900
ابها/ شمسان الشرقى ,سكني,بيت,70000,400
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,10000,720
ابها/ المحالة ,سكني,قطعة أرض,390000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,200000,737.99
ابها/ المحاله ام نجم ,سكني,قطعة أرض,810000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,519.61
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,974.11
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,600
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,975.53
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,654.32
ابها/ المحاله ام نجم ,سكني,قطعة أرض,400000,596
